0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-3.141592653589793116e+00	0.000000000000000000e+00
3.333240199999999709e-02	2.415283799999999950e-04	1.264970165506861064e-03	0.000000000000000000e+00	4.437939899999999993e-03	-3.111798032589793372e+00	-2.109022600000000081e-01
6.666480399999999418e-02	4.830567599999999900e-04	2.529940250391227337e-03	0.000000000000000000e+00	8.875879799999999986e-03	-3.082003411589793185e+00	-4.218045200000000161e-01
9.999720600000000514e-02	7.245851400000000121e-04	3.794910415898088835e-03	0.000000000000000000e+00	1.331382000000000052e-02	-3.052208791589793080e+00	-6.327067899999999634e-01
1.333296099999999873e-01	9.661135100000000199e-04	5.059880500782454674e-03	0.000000000000000000e+00	1.775175999999999837e-02	-3.022414173589793140e+00	-8.436090499999999714e-01
1.666620099999999993e-01	1.207641900000000056e-03	6.324850666289316171e-03	0.000000000000000000e+00	2.218969999999999970e-02	-2.992619553589793036e+00	-1.054511299999999929e+00
1.999944100000000113e-01	1.449170299999999944e-03	7.589820751173682011e-03	0.000000000000000000e+00	2.662764000000000103e-02	-2.962824933589793375e+00	-1.265413600000000027e+00
2.333268099999999956e-01	1.690698600000000015e-03	8.854791158548027882e-03	0.000000000000000000e+00	3.106557899999999942e-02	-2.933030303589792886e+00	-1.476315800000000067e+00
2.666592199999999746e-01	1.932226999999999903e-03	1.011976132405488851e-02	0.000000000000000000e+00	3.550351899999999727e-02	-2.903235683589793226e+00	-1.687218099999999943e+00
2.999916200000000144e-01	2.173755400000000008e-03	1.138473148956174914e-02	0.000000000000000000e+00	3.994145899999999860e-02	-2.873441063589793121e+00	-1.898120400000000041e+00
3.333240199999999986e-01	2.415283800000000113e-03	1.264970165506860977e-02	0.000000000000000000e+00	4.437939899999999993e-02	-2.843646443589793016e+00	-2.109022599999999859e+00
3.666564199999999829e-01	2.656812199999999784e-03	1.391467101435052596e-02	0.000000000000000000e+00	4.881733900000000126e-02	-2.813851823589793355e+00	-2.319924900000000179e+00
3.999888200000000227e-01	2.898340499999999854e-03	1.517964117985738659e-02	0.000000000000000000e+00	5.325527900000000259e-02	-2.784057203589793250e+00	-2.530827100000000218e+00
4.333212300000000017e-01	3.139868899999999959e-03	1.644461134536424549e-02	0.000000000000000000e+00	5.769321899999999698e-02	-2.754262583589793145e+00	-2.741729400000000094e+00
4.666536299999999859e-01	3.381397300000000064e-03	1.770958151087111132e-02	0.000000000000000000e+00	6.213115899999999830e-02	-2.724467963589793040e+00	-2.952631699999999970e+00
4.999860300000000257e-01	3.622925700000000169e-03	1.897455167637797022e-02	0.000000000000000000e+00	6.656909900000000657e-02	-2.694673343589792935e+00	-3.163533900000000010e+00
5.333184300000000100e-01	3.864454099999999840e-03	2.023952184188482911e-02	0.000000000000000000e+00	7.100703899999999402e-02	-2.664878723589793275e+00	-3.374436199999999886e+00
5.666508399999999890e-01	4.105982400000000344e-03	2.150449200739169148e-02	0.000000000000000000e+00	7.544497899999999535e-02	-2.635084103589793170e+00	-3.585338500000000206e+00
5.999832400000000288e-01	4.347510800000000016e-03	2.276946217289855384e-02	0.000000000000000000e+00	7.988291899999999668e-02	-2.605289483589793065e+00	-3.796240699999999801e+00
6.333156399999999575e-01	4.589039199999999687e-03	2.403443233840541274e-02	0.000000000000000000e+00	8.432085799999999853e-02	-2.575494853589793021e+00	-4.007143000000000121e+00
6.666480399999999973e-01	4.830567600000000225e-03	2.529940250391227163e-02	0.000000000000000000e+00	8.875879799999999986e-02	-2.545700233589792916e+00	-4.218045199999999717e+00
6.999804400000000371e-01	5.072095900000000296e-03	2.656437266941913053e-02	0.000000000000000000e+00	9.319673800000000119e-02	-2.515905613589793255e+00	-4.428947499999999593e+00
7.333128500000000161e-01	5.313624299999999967e-03	2.782934283492599983e-02	0.000000000000000000e+00	9.763467800000000252e-02	-2.486110993589793150e+00	-4.639849800000000357e+00
7.666452499999999448e-01	5.555152699999999638e-03	2.909431300043285873e-02	0.000000000000000000e+00	1.020726200000000028e-01	-2.456316373589793045e+00	-4.850751999999999953e+00
7.999776499999999846e-01	5.796681100000000177e-03	3.035928316593972109e-02	0.000000000000000000e+00	1.065105600000000041e-01	-2.426521753589793384e+00	-5.061654299999999829e+00
8.333100500000000244e-01	6.038209499999999848e-03	3.162425333144657652e-02	0.000000000000000000e+00	1.109485000000000054e-01	-2.396727133589793279e+00	-5.272556599999999705e+00
8.666424499999999531e-01	6.279737799999999918e-03	3.288922349695343889e-02	0.000000000000000000e+00	1.153864400000000068e-01	-2.366932513589793174e+00	-5.483458800000000188e+00
8.999748600000000431e-01	6.521266199999999590e-03	3.415419366246029431e-02	0.000000000000000000e+00	1.198243799999999942e-01	-2.337137893589793070e+00	-5.694361100000000064e+00
9.333072599999999719e-01	6.762794600000000128e-03	3.541916382796716362e-02	0.000000000000000000e+00	1.242623199999999956e-01	-2.307343273589792965e+00	-5.905263299999999660e+00
9.666396600000000117e-01	7.004322999999999799e-03	3.668413399347402598e-02	0.000000000000000000e+00	1.287002600000000108e-01	-2.277548653589793304e+00	-6.116165600000000424e+00
9.999720600000000514e-01	7.245851400000000338e-03	3.794910415898088141e-02	0.000000000000000000e+00	1.331382000000000121e-01	-2.247754033589793199e+00	-6.327067900000000300e+00
1.033304500000000070e+00	7.487379700000000408e-03	3.921407351826279586e-02	0.000000000000000000e+00	1.375761400000000134e-01	-2.217959403589793155e+00	-6.537970099999999896e+00
1.066636899999999999e+00	7.728908100000000080e-03	4.047904368376965822e-02	0.000000000000000000e+00	1.420140799999999870e-01	-2.188164783589793050e+00	-6.748872399999999772e+00
1.099969299999999928e+00	7.970436500000000618e-03	4.174401384927652059e-02	0.000000000000000000e+00	1.464520199999999883e-01	-2.158370163589792945e+00	-6.959774600000000255e+00
1.133301700000000078e+00	8.211964900000000289e-03	4.300898401478338295e-02	0.000000000000000000e+00	1.508899599999999896e-01	-2.128575553589793223e+00	-7.170676900000000131e+00
1.166634100000000007e+00	8.453493200000000360e-03	4.427395418029024532e-02	0.000000000000000000e+00	1.553278999999999910e-01	-2.098780953589793441e+00	-7.381579200000000007e+00
1.199966499999999936e+00	8.695021600000000031e-03	4.553892434579710768e-02	0.000000000000000000e+00	1.597658399999999923e-01	-2.068986353589793215e+00	-7.592481399999999603e+00
1.233298900000000087e+00	8.936549999999999702e-03	4.680389451130396311e-02	0.000000000000000000e+00	1.642037799999999936e-01	-2.039191653589793152e+00	-7.803383700000000367e+00
1.266631300000000016e+00	9.178078399999999373e-03	4.806886467681082548e-02	0.000000000000000000e+00	1.686417199999999950e-01	-2.009397053589792925e+00	-8.014286000000000243e+00
1.299963699999999944e+00	9.419606800000000779e-03	4.933383484231768090e-02	0.000000000000000000e+00	1.730796599999999963e-01	-1.979602453589793143e+00	-8.225188199999999838e+00
1.333296100000000095e+00	9.661135100000000850e-03	5.059880500782454327e-02	0.000000000000000000e+00	1.775175999999999976e-01	-1.949807853589793138e+00	-8.436090500000000603e+00
1.366628500000000024e+00	9.902663500000000521e-03	5.186377517333141257e-02	0.000000000000000000e+00	1.819555399999999989e-01	-1.920013153589793076e+00	-8.646992700000000198e+00
1.399960899999999953e+00	1.014419199999999979e-02	5.312874533883826106e-02	0.000000000000000000e+00	1.863934800000000003e-01	-1.890218553589793071e+00	-8.857894999999999186e+00
1.433293300000000103e+00	1.038571999999999933e-02	5.439371550434513730e-02	0.000000000000000000e+00	1.908314200000000016e-01	-1.860423953589793067e+00	-9.068797299999999950e+00
1.466625700000000032e+00	1.062724900000000007e-02	5.565868566985199967e-02	0.000000000000000000e+00	1.952693600000000029e-01	-1.830629353589793062e+00	-9.279699499999999546e+00
1.499958099999999961e+00	1.086877699999999961e-02	5.692365583535885509e-02	0.000000000000000000e+00	1.997073000000000043e-01	-1.800834753589793058e+00	-9.490601800000000310e+00
1.533290499999999890e+00	1.111030499999999914e-02	5.818862600086571746e-02	0.000000000000000000e+00	2.041452400000000056e-01	-1.771040053589793217e+00	-9.701504099999999298e+00
1.566622900000000040e+00	1.135183399999999988e-02	5.945359616637257288e-02	0.000000000000000000e+00	2.085831800000000069e-01	-1.741245453589793213e+00	-9.912406300000000670e+00
1.599955299999999969e+00	1.159336199999999942e-02	6.071856633187944219e-02	0.000000000000000000e+00	2.130211200000000082e-01	-1.711450853589793208e+00	-1.012330900000000078e+01
1.633287699999999898e+00	1.183489100000000016e-02	6.198353649738630455e-02	0.000000000000000000e+00	2.174590600000000096e-01	-1.681656253589793204e+00	-1.033421099999999981e+01
1.666620100000000049e+00	1.207641899999999970e-02	6.324850666289315304e-02	0.000000000000000000e+00	2.218970000000000109e-01	-1.651861653589793200e+00	-1.054511300000000062e+01
1.699952499999999977e+00	1.231794699999999923e-02	6.451347682840001541e-02	0.000000000000000000e+00	2.263349400000000122e-01	-1.622066953589793137e+00	-1.075601499999999966e+01
1.733284899999999906e+00	1.255947599999999997e-02	6.577844618768192986e-02	0.000000000000000000e+00	2.307728800000000136e-01	-1.592272353589793132e+00	-1.096691799999999972e+01
1.766617300000000057e+00	1.280100399999999951e-02	6.704341635318879222e-02	0.000000000000000000e+00	2.352108199999999871e-01	-1.562477753589793128e+00	-1.117782000000000053e+01
1.799949699999999986e+00	1.304253200000000078e-02	6.830838651869565459e-02	0.000000000000000000e+00	2.396487599999999885e-01	-1.532683153589793124e+00	-1.138872199999999957e+01
1.833282099999999915e+00	1.328406099999999979e-02	6.957335668420251695e-02	0.000000000000000000e+00	2.440866999999999898e-01	-1.502888553589793119e+00	-1.159962400000000038e+01
1.866614500000000065e+00	1.352558899999999932e-02	7.083832684970939320e-02	0.000000000000000000e+00	2.485246399999999911e-01	-1.473093853589793056e+00	-1.181052700000000044e+01
1.899946899999999994e+00	1.376711800000000006e-02	7.210329701521624168e-02	0.000000000000000000e+00	2.529625799999999924e-01	-1.443299253589793052e+00	-1.202142899999999948e+01
1.933279299999999923e+00	1.400864599999999960e-02	7.336826718072310405e-02	0.000000000000000000e+00	2.574005200000000215e-01	-1.413504653589793048e+00	-1.223233100000000029e+01
1.966611700000000074e+00	1.425017399999999913e-02	7.463323734622996641e-02	0.000000000000000000e+00	2.618384599999999951e-01	-1.383710053589793043e+00	-1.244323299999999932e+01
1.999944100000000002e+00	1.449170299999999988e-02	7.589820751173682878e-02	0.000000000000000000e+00	2.662764000000000242e-01	-1.353915453589793039e+00	-1.265413599999999938e+01
2.033276499999999931e+00	1.473323099999999941e-02	7.716317767724369114e-02	0.000000000000000000e+00	2.707143399999999978e-01	-1.324120753589793198e+00	-1.286503800000000020e+01
2.066608899999999860e+00	1.497475900000000068e-02	7.842814784275053963e-02	0.000000000000000000e+00	2.751522699999999766e-01	-1.294326153589793194e+00	-1.307593999999999923e+01
2.099941299999999789e+00	1.521628799999999969e-02	7.969311800825740200e-02	0.000000000000000000e+00	2.795902100000000057e-01	-1.264531553589793189e+00	-1.328684299999999929e+01
2.133273700000000161e+00	1.545781599999999922e-02	8.095808575508942062e-02	0.000000000000000000e+00	2.840281499999999792e-01	-1.234736953589793185e+00	-1.349774500000000010e+01
2.166606100000000090e+00	1.569934499999999997e-02	8.222306075794595659e-02	0.000000000000000000e+00	2.884660900000000083e-01	-1.204942253589793122e+00	-1.370864699999999914e+01
2.199938500000000019e+00	1.594087300000000124e-02	8.348802769855304118e-02	0.000000000000000000e+00	2.929040299999999819e-01	-1.175147653589793117e+00	-1.391954899999999995e+01
2.233270899999999948e+00	1.618240099999999904e-02	8.475299463916011189e-02	0.000000000000000000e+00	2.973419700000000110e-01	-1.145353053589793113e+00	-1.413045200000000001e+01
2.266603299999999876e+00	1.642392999999999978e-02	8.601796964201666174e-02	0.000000000000000000e+00	3.017799099999999846e-01	-1.115558453589793331e+00	-1.434135400000000082e+01
2.299935699999999805e+00	1.666545800000000105e-02	8.728293658262374632e-02	0.000000000000000000e+00	3.062178500000000136e-01	-1.085763853589793104e+00	-1.455225599999999986e+01
2.333268100000000178e+00	1.690698599999999885e-02	8.854791158548026841e-02	0.000000000000000000e+00	3.106557899999999872e-01	-1.055969153589793041e+00	-1.476315800000000067e+01
2.366600500000000107e+00	1.714851499999999959e-02	8.981287852608733913e-02	0.000000000000000000e+00	3.150937300000000163e-01	-1.026174553589793259e+00	-1.497406100000000073e+01
2.399932900000000036e+00	1.739004300000000086e-02	9.107784546669443759e-02	0.000000000000000000e+00	3.195316699999999899e-01	-9.963799535897930326e-01	-1.518496299999999977e+01
2.433265399999999801e+00	1.763157200000000160e-02	9.234282046955095968e-02	0.000000000000000000e+00	3.239696100000000190e-01	-9.665853535897932503e-01	-1.539586500000000058e+01
2.466597800000000174e+00	1.787309999999999940e-02	9.360778741015803039e-02	0.000000000000000000e+00	3.284075499999999925e-01	-9.367907535897930238e-01	-1.560676699999999961e+01
2.499930200000000102e+00	1.811462800000000067e-02	9.487276241301458024e-02	0.000000000000000000e+00	3.328454900000000216e-01	-9.069960535897929610e-01	-1.581766999999999967e+01
2.533262600000000031e+00	1.835615700000000142e-02	9.613772935362165095e-02	0.000000000000000000e+00	3.372834299999999952e-01	-8.772014535897931786e-01	-1.602857200000000049e+01
2.566594999999999960e+00	1.859768499999999922e-02	9.740269629422872166e-02	0.000000000000000000e+00	3.417213700000000243e-01	-8.474068535897929522e-01	-1.623947400000000130e+01
2.599927399999999889e+00	1.883921399999999996e-02	9.866767129708525763e-02	0.000000000000000000e+00	3.461593099999999978e-01	-8.176122535897931698e-01	-1.645037599999999856e+01
2.633259799999999817e+00	1.908074200000000123e-02	9.993263823769234222e-02	0.000000000000000000e+00	3.505972500000000269e-01	-7.878176535897929433e-01	-1.666127900000000039e+01
2.666592200000000190e+00	1.932226999999999903e-02	1.011976132405488782e-01	0.000000000000000000e+00	3.550351900000000005e-01	-7.580229535897933246e-01	-1.687218100000000121e+01
2.699924600000000119e+00	1.956379899999999977e-02	1.024625801811559628e-01	0.000000000000000000e+00	3.594731299999999741e-01	-7.282283535897930982e-01	-1.708308299999999846e+01
2.733257000000000048e+00	1.980532700000000104e-02	1.037275471217630335e-01	0.000000000000000000e+00	3.639110700000000032e-01	-6.984337535897933158e-01	-1.729398499999999927e+01
2.766589399999999976e+00	2.004685499999999884e-02	1.049925221246195833e-01	0.000000000000000000e+00	3.683490099999999767e-01	-6.686391535897930893e-01	-1.750488800000000111e+01
2.799921799999999905e+00	2.028838399999999959e-02	1.062574890652266402e-01	0.000000000000000000e+00	3.727869500000000058e-01	-6.388445535897933070e-01	-1.771578999999999837e+01
2.833254199999999834e+00	2.052991200000000085e-02	1.075224640680831900e-01	0.000000000000000000e+00	3.772248899999999794e-01	-6.090498535897932442e-01	-1.792669199999999918e+01
